t,reward,dopamine,serotonin,rolling_acc,W_mean,choice,truth,pA,pB,score_A,score_B
1441,1.0,0.7386227597537864,0.44814056071586367,0.69,0.1980850364416481,B,B,0.38041188966770995,0.6195881103322901,1.4060998333931316,1.8939001666068682
1442,1.0,0.7516916217660972,0.453659155108705,0.69,0.198004133958805,B,B,0.13081248505628087,0.8691875149437192,0.7031030007684688,2.5968969992315314
1443,-0.5,0.6891070406777923,0.444122563557618,0.69,0.1979293341268738,A,B,0.21065037712507836,0.7893496228749215,0.9894952172523713,2.3105047827476284
1444,1.0,0.7046516886439027,0.4496813379220418,0.69,0.19785116269290082,B,B,0.1306995006203615,0.8693004993796385,0.7026059676339882,2.5973940323660116
1445,1.0,0.7194191042117076,0.4551845245428214,0.69,0.19776550182795127,B,B,0.13085573204214107,0.8691442679578589,0.7032931533375597,2.5967068466624403
1446,1.0,0.7334481490011222,0.46063267929739315,0.69,0.19767825295878003,B,B,0.13100983660861001,0.86899016339139,0.7039703016268541,2.5960296983731457
1447,1.0,0.7467757415510661,0.4660263525044192,0.69,0.19759136019458615,B,B,0.1311618405482172,0.8688381594517828,0.704637557244484,2.595362442755516
1448,1.0,0.7594369544735128,0.47136608897937504,0.69,0.19750328083219557,B,B,0.13131177002679487,0.868688229973205,0.7052950636871602,2.59470493631284
1449,-0.5,0.6964651067498371,0.4616524280895813,0.68,0.19742533479132185,B,A,0.18834959930101391,0.8116504006989861,0.9196150501388167,2.3803849498611833
1450,-0.5,0.6366418514123452,0.45203590380868547,0.68,0.1973538895943267,B,A,0.1305767588947882,0.8694232411052117,0.702065597031747,2.597934402968253
1451,-0.5,0.5798097588417279,0.4425155447705986,0.67,0.1972842481603581,B,A,0.5269649394662048,0.47303506053379507,1.7039822541530587,1.5960177458469413
1452,-0.5,0.5258192708996414,0.4330903893228926,0.66,0.19721868789257724,B,A,0.13004288981965367,0.8699571101803464,0.6997102029714508,2.600289797028549
1453,-0.5,0.4745283073546593,0.4237594854296637,0.65,0.19716100929442698,B,A,0.12977748779897813,0.8702225122010219,0.6985362057629263,2.6014637942370737
1454,1.0,0.5008018919869263,0.42952189057536705,0.65,0.19709883595886757,A,A,0.12951318120003197,0.870486818799968,0.6973650221484629,2.602634977851537
1455,-0.5,0.4507617973875799,0.42022667166961336,0.64,0.19704607861448173,B,A,0.12967658804726034,0.8703234119527398,0.6980893430393045,2.601910656960696
1456,-0.5,0.40322370751820086,0.4110244049529172,0.63,0.19699968830532966,B,A,0.12941271312533084,0.8705872868746691,0.6969192988321979,2.6030807011678023
1457,-0.5,0.3580625221422908,0.401914160903388,0.63,0.19695747103633535,B,A,0.1291500062649435,0.8708499937350564,0.695752414533579,2.604247585466421
1458,-0.5,0.31515939603517623,0.3928950192943541,0.62,0.1969204134040915,B,A,0.12888851780796584,0.8711114821920342,0.6945889328450112,2.605411067154989
1459,-0.5,0.2744014262334174,0.38396606910141057,0.61,0.1968847584257881,A,B,0.8740509204527622,0.12594907954723789,2.6186304703273877,0.6813695296726124
1460,-0.5,0.23568135492174655,0.37512640841039646,0.6,0.19685761498321838,A,B,0.8737961870173379,0.12620381298266214,2.6174744946847257,0.6825255053152743
1461,-0.5,0.19889728717565922,0.3663751443262925,0.6,0.1968327719564006,A,B,0.873541916470398,0.12645808352960183,2.6163226087317364,0.6836773912682635
1462,-0.5,0.16395242281687625,0.35771139288302956,0.59,0.19681197687442803,A,B,0.8732881606526285,0.12671183934737157,2.615175027701436,0.6848249722985639
1463,-0.5,0.13075480167603243,0.34913427895419924,0.58,0.19679572412551344,A,B,0.7921644065228184,0.20783559347718153,2.3190108015412445,0.9809891984587558
1464,-0.5,0.09921706159223079,0.34064293616465724,0.57,0.1967829831402731,A,B,0.8727823944698191,0.12721760553018094,2.612893606704203,0.687106393295797
1465,-0.5,0.06925620851261924,0.33223650680301064,0.56,0.19677431052579517,A,B,0.8725304816433566,0.12746951835664352,2.611760162571788,0.688239837428212
1466,-0.5,0.040793398086988265,0.3239141417349805,0.55,0.1967694842955865,A,B,0.872279278598222,0.1277207214017781,2.6106318150582264,0.6893681849417737
1467,-0.5,0.013753728182638848,0.3156750003176307,0.54,0.19676771916081198,A,B,0.8720288309571945,0.12797116904280548,2.6095087448454684,0.6904912551545317
1468,-0.5,-0.011933958226493097,0.30751825031445434,0.53,0.19676915691722116,A,B,0.8717791830693793,0.12822081693062076,2.6083911257785672,0.6916088742214327
1469,-0.5,-0.03633726031516844,0.2994430678113098,0.53,0.1967737305436114,B,A,0.1280346934159491,0.8719653065840509,0.6907758162081792,2.609224183791821
1470,-0.5,-0.05952039729941002,0.2914486371331967,0.53,0.19678110117374084,B,A,0.18443573182981218,0.8155642681701878,0.9067104192868188,2.3932895807131813
1471,-0.5,-0.08154437743443951,0.2835341507618647,0.53,0.19679104946530304,B,A,0.1275428235008137,0.8724571764991863,0.6885693036527176,2.6114306963472824
1472,-0.5,-0.10246715856271754,0.27569880925424606,0.53,0.1968027844594692,B,A,0.12729950383681166,0.8727004961631883,0.6874750926293605,2.6125249073706396
1473,-0.5,-0.12234380063458167,0.26794182116170356,0.53,0.19681685506789437,B,A,0.127057960458398,0.8729420395416019,0.686387101276257,2.6136128987237432
1474,-0.5,-0.14122661060285258,0.2602624029500865,0.52,0.19683489770256524,B,A,0.12681821594757056,0.8731817840524294,0.6853054636298178,2.614694536370182
1475,-0.5,-0.15916528007270994,0.25265977892058566,0.52,0.19685519790174638,B,A,0.1265802913383593,0.8734197086616406,0.6842303073574247,2.6157696926425755
1476,-0.5,-0.17620701606907443,0.24513318113137977,0.52,0.1968785490822501,B,A,0.12634420615139338,0.8736557938486066,0.6831617538488404,2.61683824615116
1477,-0.5,-0.1923966652656207,0.23768184932006597,0.52,0.1969039612480135,B,A,0.12610997842913954,0.8738900215708604,0.6820999183124495,2.6179000816875506
1478,-0.5,-0.20777683200233965,0.23030503082686532,0.51,0.1969313185993316,B,A,0.1258776247717079,0.8741223752282921,0.681044909875921,2.618955090124079
1479,1.0,-0.14738799040222267,0.23800198051859667,0.52,0.1969495294848909,B,B,0.7346774263532767,0.26532257364672335,2.1592425911987716,1.1407574088012284
1480,-0.5,-0.16501859088211152,0.2306219607134107,0.51,0.19697062397427276,A,B,0.8669562211751207,0.13304377882487928,2.587155121370984,0.712844878629016
1481,-0.5,-0.18176766133800593,0.22331574110627658,0.5,0.19699368621782629,A,B,0.8667141883089018,0.13328581169109818,2.586106741954591,0.7138932580454088
1482,1.0,-0.12267927827110563,0.2310825836952138,0.5,0.19700972053692847,B,B,0.866473408150015,0.13352659184998505,2.5850653859935333,0.714934614006467
1483,-0.5,-0.14154531435755033,0.22377175785826167,0.49,0.19702818184741777,A,B,0.8667293296291537,0.13327067037084622,2.586172280198145,0.7138277198018551
1484,-0.5,-0.1594680486396728,0.21653404027967904,0.49,0.1970498984047891,A,B,0.6054448571629308,0.39455514283706905,1.8641022896763837,1.4358977103236161
1485,1.0,-0.10149464620768915,0.22436869987688227,0.49,0.19706338401362494,B,B,0.866248889853968,0.13375111014603208,2.584095791525256,0.7159042084747441
1486,-0.5,-0.1214199138973047,0.21712501287811345,0.48,0.19707991585536996,A,B,0.8665081799045966,0.13349182009540334,2.5852156730042646,0.7147843269957357
1487,-0.5,-0.14034891820243944,0.2099537627493323,0.47,0.19709804039404016,A,B,0.7339433705432272,0.26605662945677283,2.1573613474858973,1.1426386525141026
1488,-0.5,-0.15833147229231745,0.20285422512183898,0.47,0.1971180439301163,A,B,0.8660301119121274,0.13396988808787264,2.5831523101413247,0.7168476898586754
1489,1.0,-0.10041489867770158,0.2108256828706206,0.47,0.19713063286531862,B,B,0.12665735972450085,0.8733426402754992,0.6845787603296892,2.6154212396703107
1490,1.0,-0.04539415374381649,0.21871742604191438,0.48,0.19713629328682794,B,B,0.1269111028877935,0.8730888971122066,0.6857247419953112,2.614275258004689
1491,1.0,0.0068755539433743434,0.22653025178149525,0.48,0.19713544053095136,B,B,0.12716190792760662,0.8728380920723935,0.6868555314916815,2.6131444685083185
1492,-0.5,-0.018468223753794377,0.2192649492636803,0.47,0.19713767886470335,A,B,0.12740978180468288,0.872590218195317,0.6879712348865604,2.6120287651134397
1493,1.0,0.03245518743389535,0.22707229977104348,0.47,0.19713358892511193,B,B,0.12717929300898212,0.8728207069910179,0.686933843911681,2.613066156088319
1494,1.0,0.08083242806220058,0.23480157677333305,0.48,0.1971234364269706,B,B,0.2510055080655459,0.7489944919344541,1.1033716268888294,2.1966283731111704
1495,1.0,0.12679080665909054,0.24245356100559973,0.48,0.19710756139085547,B,B,0.12767171037053174,0.8723282896294683,0.6891481872797522,2.610851812720248
1496,1.0,0.170451266326136,0.2500290253955437,0.48,0.19708661485789586,B,B,0.2066375024432577,0.7933624975567422,0.9773429116275749,2.3226570883724253
1497,-0.5,0.1369287030098292,0.2425287351415883,0.48,0.19707035089073788,A,B,0.1851259862842854,0.8148740137157146,0.9090015416734185,2.3909984583265818
1498,1.0,0.18008226785933773,0.2501034477901724,0.48,0.19704867110346136,B,B,0.1279159193416032,0.8720840806583967,0.6902436629508056,2.6097563370491943
1499,-0.5,0.14607815446637085,0.24260241331227067,0.48,0.19703115207921884,B,A,0.12753602538254621,0.8724639746174538,0.6885387566603712,2.6114612433396287
1500,-0.5,0.11377424674305231,0.23517638917914796,0.48,0.19701734334966037,B,A,0.1273004209556017,0.8726995790443983,0.6874792202742385,2.6125207797257612
1501,1.0,0.15808553440589967,0.2428246252873565,0.48,0.19699789619200908,A,A,0.12706671080500598,0.872933289194994,0.6864265465699648,2.6135734534300354
1502,-0.5,0.1251812576856047,0.2353963790344829,0.47,0.19698226549695402,B,A,0.1273074074061745,0.8726925925938256,0.6875106631174581,2.612489336882542
1503,-0.5,0.09392219480132447,0.22804241524413807,0.47,0.19697060573653516,B,A,0.1270736406428779,0.872926359357122,0.6864577836274147,2.6135422163725854
1504,1.0,0.13922608506125822,0.23576199109169668,0.48,0.1969541698351086,A,A,0.24988499900291478,0.7501150009970852,1.1003871393005176,2.1996128606994825
1505,-0.5,0.10726478080819532,0.22840437118077972,0.48,0.19694105588512756,B,A,0.1270851568393404,0.8729148431606596,0.6865096910153837,2.613490308984616
1506,-0.5,0.07690154176778555,0.22112032746897192,0.48,0.19693179384599616,B,A,0.12685320408646555,0.8731467959135345,0.685463425889692,2.614536574110308
1507,-0.5,0.04805646467939626,0.2139091241942822,0.48,0.19692635033776063,B,A,0.12662317298679637,0.8733768270132037,0.6844242125798015,2.6155757874201986
1508,-0.5,0.020653641445426446,0.20677003295233937,0.48,0.19692391711202614,B,A,0.12639507582807047,0.8736049241719295,0.68339214113953,2.61660785886047
1509,1.0,0.06962095937315513,0.214702332622816,0.48,0.19691525556010647,A,A,0.8635533349349199,0.1364466650650801,2.5725609277634396,0.7274390722365605
1510,1.0,0.11613991140449736,0.22255530929658784,0.48,0.19690061650597748,A,A,0.8638214153563393,0.1361785846436606,2.5736994527627646,0.726300547237235
1511,1.0,0.1603329158342725,0.23032975620362198,0.49,0.19688092956363346,A,A,0.8640854956696601,0.13591450433033983,2.5748228369017765,0.7251771630982232
1512,1.0,0.20231627004255887,0.23802645864158575,0.5,0.19685627852289744,A,A,0.8643456192018768,0.13565438079812317,2.5759311887973664,0.7240688112026334
1513,1.0,0.24220045654043093,0.2456461940551699,0.51,0.1968264119529653,A,A,0.8646018300073605,0.1353981699926396,2.577024622001316,0.7229753779986839
1514,-0.5,0.20509043371340938,0.2381897321146182,0.5,0.1968012724651954,B,A,0.8648541727840423,0.13514582721595766,2.578103254651301,0.7218967453486989
1515,-0.5,0.1698359120277389,0.230807834793472,0.49,0.19678012854242669,B,A,0.8646072508297217,0.1353927491702783,2.577047775336959,0.722952224663041
1516,-0.5,0.13634411642635194,0.22349975644553727,0.48,0.19676355187449848,B,A,0.8643615718958599,0.13563842810414,2.57599921939868,0.7240007806013196
1517,1.0,0.17952691060503434,0.2312647588810819,0.48,0.1967425566532427,A,A,0.8641171660404079,0.13588283395959214,2.574957684518674,0.7250423154813258
1518,1.0,0.2205505650747826,0.23895211129227106,0.48,0.19671601120753945,A,A,0.8643768139885408,0.13562318601145915,2.5760642259275883,0.7239357740724115
1519,1.0,0.25952303682104344,0.24656259017934837,0.49,0.1966854851116565,A,A,0.8658878014332246,0.13411219856677548,2.5825392941386447,0.7174607058613556
1520,1.0,0.29654688497999127,0.2540969642775549,0.49,0.1966490521169584,A,A,0.8661377054118986,0.13386229458810142,2.5836161449361357,0.7163838550638642
1521,1.0,0.3317195407309917,0.26155599463477935,0.49,0.1966079860010351,A,A,0.8663838207294327,0.1336161792705673,2.5846783326412783,0.7153216673587216
1522,1.0,0.36513356369444205,0.26894043468843154,0.49,0.19656317858262204,A,A,0.866626192890187,0.13337380710981292,2.5857259840195788,0.714274015980421
1523,1.0,0.39687688550971995,0.27625103034154724,0.49,0.1965162603711456,A,A,0.866864867800609,0.1331351321993909,2.586759229412877,0.7132407705871232
1524,-0.5,0.3520330412342339,0.2684885200381318,0.48,0.19647614716076642,B,A,0.8670998917017656,0.1329001082982344,2.587778202441026,0.712221797558974
1525,-0.5,0.30943138917252216,0.2608036348377505,0.47,0.19644064623789664,B,A,0.605845244334694,0.39415475566530606,1.8649404840075556,1.4350595159924442
1526,1.0,0.34395981971389605,0.26819559848937297,0.48,0.19640183280257512,A,A,0.8666018042137987,0.1333981957862012,2.5856204913499763,0.714379508650024
1527,1.0,0.37676182872820124,0.27551364250447924,0.48,0.19635807117376047,A,A,0.8668408516390107,0.13315914836098935,2.586655190364024,0.713344809635976
1528,1.0,0.40792373729179116,0.2827585060794345,0.48,0.19631085621379268,A,A,0.8670762433563274,0.13292375664367273,2.5876756033333166,0.7123243966666835
1529,1.0,0.4375275504272016,0.28993092101864015,0.48,0.1962619473737288,A,A,0.7851399897941046,0.21486001020589537,2.2979376660463164,1.0020623339536836
1530,1.0,0.46565117290584146,0.2970316118084538,0.48,0.19621315802916026,A,A,0.8687309977601436,0.13126900223985632,2.594892426797665,0.7051075732023347
1531,1.0,0.49236861426054934,0.30406129569036927,0.48,0.19615871324807982,A,A,0.8689539815173534,0.13104601848264671,2.5958708102726287,0.7041291897273713
1532,1.0,0.5177501835475219,0.31102068273346556,0.48,0.19610036954389662,A,A,0.869173522127576,0.13082647787242388,2.5968354684083197,0.7031645315916799
1533,1.0,0.5418626743701458,0.3179104759061309,0.48,0.1960406743443701,A,A,0.8693896662974625,0.13061033370253752,2.5977865469638295,0.7022134530361704
1534,1.0,0.5647695406516385,0.3247313711470696,0.48,0.19597981842983314,A,A,0.8696024607371736,0.13039753926282632,2.598724193453452,0.7012758065465475
1535,1.0,0.5865310636190566,0.33148405743559894,0.48,0.19591582245988967,A,A,0.8698119521155162,0.13018804788448385,2.599648556926661,0.7003514430733386
1536,-0.5,0.5322045104381037,0.32316921686124295,0.47,0.19585457793759536,B,A,0.7403127078866183,0.25968729211338176,2.1737972453194914,1.1262027546805085
1537,1.0,0.5555942849161986,0.32993752469263055,0.47,0.1957898756440079,A,A,0.8697640771446183,0.1302359228553817,2.5994372011355575,0.7005627988644424
1538,1.0,0.5778145706703887,0.33663814944570425,0.47,0.19572312751936097,A,A,0.8699710566372655,0.13002894336273443,2.6003514379678503,0.6996485620321495
1539,1.0,0.5989238421368692,0.3432717679512472,0.47,0.19565755209270788,A,A,0.8713139510108527,0.1286860489891472,2.6063133257822235,0.6936866742177765
1540,1.0,0.6189776500300258,0.34983905027173473,0.47,0.19558901888896066,A,A,0.8715130353515441,0.12848696464845585,2.607201682728579,0.6927983172714212
1541,1.0,0.6380287675285246,0.3563406597690174,0.47,0.19551766194585402,A,A,0.871709014116171,0.12829098588382898,2.6080773288863184,0.6919226711136817
1542,1.0,0.6561273291520984,0.36277725317132725,0.47,0.19544449181198126,A,A,0.7437554472800385,0.25624455271996155,2.182790004179274,1.1172099958207256
1543,-0.5,0.5983209626944934,0.354149480639614,0.47,0.19538202342023225,B,A,0.8261792976824109,0.173820702317589,2.4293937479442134,0.8706062520557865
1544,-0.5,0.5434049145597687,0.34560798583321783,0.46,0.19532602594168452,B,A,0.8718370379821201,0.12816296201788002,2.6086499642341607,0.6913500357658393
1545,1.0,0.5662346688317803,0.35215190597488566,0.46,0.19526441542532855,A,A,0.8715828795364052,0.12841712046359477,2.6075136204984304,0.6924863795015699
1546,1.0,0.5879229353901914,0.3586303869151368,0.46,0.19520022741224266,A,A,0.8717777680801255,0.12822223191987447,2.6083847964729285,0.6916152035270717
1547,1.0,0.6085267886206818,0.36504408304598546,0.46,0.19513694380241586,A,A,0.8719696127991757,0.12803038720082416,2.609243469921642,0.6907565300783582
1548,1.0,0.6281004491896477,0.3713936422155256,0.46,0.19507025833751543,A,A,0.8721584589795143,0.1278415410204858,2.610089795088782,0.6899102049112185
1549,-0.5,0.5716954267301653,0.36267970579337033,0.46,0.19500612662426908,A,B,0.8734339252881007,0.1265660747118993,2.61583399077126,0.6841660092287403
1550,-0.5,0.518110655393657,0.3540529087354366,0.46,0.19494936096101925,A,B,0.8731804038061409,0.12681959619385907,2.6146883042148996,0.6853116957851004
1551,-0.5,0.46720512262397407,0.34551237964808224,0.46,0.19489980570822915,A,B,0.8144132875584427,0.1855867124415574,2.3894728680433603,0.9105271319566397
1552,-0.5,0.4188448664927753,0.3370572558516014,0.46,0.19485027707214156,A,B,0.6191601861397114,0.3808398138602886,1.8929925853409184,1.4070074146590814
1553,1.0,0.4479026231681365,0.3436866832930854,0.47,0.19479953485817195,B,B,0.6186265199519339,0.38137348004806604,1.8918612863384696,1.40813871366153
1554,-0.5,0.4005074920097296,0.3352498164601545,0.46,0.19475438178691962,A,B,0.6190452285022294,0.38095477149777063,1.8927488394810204,1.4072511605189795
1555,-0.5,0.3554821174092431,0.32689731829555296,0.46,0.19471449817930042,A,B,0.8723695290178693,0.1276304709821306,2.6110369813749177,0.6889630186250822
1556,-0.5,0.3127080115387809,0.3186283451125974,0.46,0.19468002854238664,A,B,0.8721188045530234,0.12788119544697651,2.6099119930203636,0.6900880069796362
1557,-0.5,0.2720726109618418,0.3104420616614714,0.46,0.19464958131995166,A,B,0.871868864040051,0.12813113595994907,2.608792394079866,0.6912076059201344
1558,-0.5,0.23346898041374972,0.3023376410448567,0.46,0.1946234216132739,A,B,0.7900645239429521,0.2099354760570479,2.3126571956848623,0.9873428043151378
1559,1.0,0.27179553139306223,0.30931426463440814,0.47,0.19459417817178493,B,B,0.25734047445109026,0.7426595255489098,1.120081157302524,2.179918842697476
1560,1.0,0.3082057548234091,0.31622112198806407,0.48,0.19456152646649227,B,B,0.13125014964642112,0.8687498503535789,0.7050249085050889,2.594975091494911
1561,-0.5,0.2677954670822386,0.3080589107681834,0.48,0.19452990919274482,A,B,0.3836618777777611,0.6163381222222388,1.4129829627107147,1.8870170372892854
1562,1.0,0.30440569372812665,0.3149783216605016,0.49,0.194495481844851,B,B,0.1312110578887321,0.868788942111268,0.7048534671603592,2.5951465328396406
1563,1.0,0.3391854090417203,0.3218285384438966,0.5,0.19445731527536758,B,B,0.1314262839783273,0.8685737160216728,0.7057968284222851,2.594203171577715
1564,1.0,0.37222613858963427,0.3286102530594576,0.51,0.19441783775300492,B,B,0.25835712335253497,0.7416428766474651,1.1227374989273498,2.1772625010726503
1565,-0.5,0.32861483166015254,0.32032415052886304,0.51,0.19438349836169977,A,B,0.384455676565941,0.615544323434059,1.4146607758399576,1.8853392241600424
1566,1.0,0.36218409007714486,0.32712090902357444,0.52,0.19434339948318316,B,B,0.1315921484263353,0.8684078515736647,0.7065229376544956,2.5934770623455043
1567,1.0,0.39407488557328757,0.3338496999333387,0.53,0.1942999530381435,B,B,0.13180249278032619,0.8681975072196738,0.7074426517946942,2.5925573482053057
1568,1.0,0.42437114129462317,0.34051120293400533,0.54,0.1942545511214856,B,B,0.13201012487159683,0.8679898751284031,0.7083492866119007,2.5916507133880993
1569,-0.5,0.37815258422989195,0.33210609090466525,0.54,0.19421555240209573,B,A,0.13157921990573945,0.8684207800942605,0.7064663680399978,2.593533631960002
1570,-0.5,0.3342449550183973,0.3237850299956186,0.54,0.19417823272485296,B,A,0.13132158888610787,0.8686784111138921,0.7053381014478894,2.5946618985521104
1571,1.0,0.3675327072674774,0.3305471796956624,0.55,0.1941385914516375,A,A,0.13106558883536515,0.8689344111646348,0.7042151149197644,2.5957848850802354
1572,-0.5,0.3241560719041035,0.32224170789870576,0.55,0.19410491684945452,B,A,0.13127369915695014,0.8687263008430498,0.7051281666376923,2.5948718333623075
1573,-0.5,0.2829482683088983,0.3140192908197187,0.55,0.1940760596715922,B,A,0.1310180071345971,0.8689819928654028,0.7040061847102143,2.595993815289786
1574,-0.5,0.24380085489345335,0.3058790979115215,0.55,0.19405017563928068,B,A,0.130763985182056,0.869236014817944,0.7028896882487637,2.597110311751236
1575,-0.5,0.2066108121487807,0.2978203069324063,0.55,0.1940263986593865,B,A,0.13051166432897016,0.8694883356710299,0.7017788429398512,2.5982211570601486
1576,-0.5,0.17128027154134165,0.28984210386308223,0.55,0.19400711393061001,B,A,0.13026107387656147,0.8697389261234385,0.7006738077432262,2.5993261922567736
1577,-0.5,0.13771625796427456,0.2819436828244514,0.55,0.1939917625138826,B,A,0.38042730201528596,0.6195726979847141,1.4061325281600412,1.8938674718399588
1578,-0.5,0.10583044506606082,0.2741242459962069,0.55,0.19398020715192346,B,A,0.12976519291849087,0.870234807081509,0.6984817702720183,2.6015182297279815
1579,1.0,0.15053892281275777,0.28138300353624485,0.55,0.1939628509745367,A,A,0.8683280810190651,0.1316719189809348,2.593128125169396,0.7068718748306042
1580,1.0,0.1930119766721199,0.2885691735008824,0.56,0.19394108148130737,A,A,0.7378555540673095,0.2621444459326904,2.1674262035269485,1.1325737964730513
1581,1.0,0.2333613778385139,0.2956834817658736,0.57,0.19391495566409855,A,A,0.8687856259649892,0.1312143740350108,2.5951319878202996,0.7048680121796997
1582,-0.5,0.1966933089465882,0.28772664694821487,0.56,0.19389386108595902,B,A,0.8690091303357534,0.13099086966424658,2.596113004186491,0.7038869958135086
1583,1.0,0.23685864349925878,0.2948493804787327,0.57,0.19386845520110907,A,A,0.8687590759203784,0.13124092407962157,2.595015547357902,0.7049844526420979
1584,1.0,0.2750157113242958,0.3019008866739454,0.58,0.19383941829960735,A,A,0.8689829896417627,0.13101701035823726,2.595998192802039,0.7040018071979603
1585,1.0,0.311264925758081,0.30888187780720594,0.58,0.1938048956441,A,A,0.6111509379607212,0.38884906203927877,1.8760763549857067,1.4239236450142934
1586,1.0,0.34570167947017694,0.3157930590291339,0.59,0.19376522259217127,A,A,0.8694204974160621,0.13057950258393794,2.5979223191578438,0.702077680842156
1587,-0.5,0.30341659549666805,0.30763512843884255,0.59,0.19373074868502732,B,A,0.612052195074376,0.387947804925624,1.877973378879147,1.422026621120853
1588,1.0,0.3382457657218346,0.31455877715445413,0.6,0.19369506023497607,A,A,0.8693818225089133,0.13061817749108678,2.59775200931354,0.70224799068646
1589,1.0,0.37133347743574285,0.3214131893829096,0.6,0.1936551072318079,A,A,0.8706900154287247,0.1293099845712753,2.603536757742353,0.6964632422576471
1590,-0.5,0.32776680356395566,0.3131990574890805,0.59,0.19362008632151106,B,A,0.8708994715834303,0.12910052841656963,2.6044675810135223,0.6955324189864779
1591,1.0,0.36137846338575785,0.3200670669141897,0.59,0.19358314206002047,A,A,0.870648326209276,0.12935167379072404,2.603351644050418,0.696648355949582
1592,1.0,0.3933095402164699,0.32686639624504776,0.6,0.19354382859336514,A,A,0.8708584295792834,0.12914157042071658,2.6042850890572575,0.6957149109427425
1593,1.0,0.4236440632056464,0.3335977322825973,0.6,0.19350062007561672,A,A,0.8710652692156755,0.12893473078432438,2.605205298295808,0.6947947017041922
1594,-0.5,0.37746186004536403,0.32526175495977133,0.59,0.1934598008850964,B,A,0.8120455865355503,0.18795441346444974,2.3816785138924987,0.9183214861075012
1595,-0.5,0.3335887670430958,0.3170091374101736,0.58,0.19342458036491672,B,A,0.8710165598896521,0.1289834401103478,2.6049884821452363,0.6950115178547636
1596,1.0,0.366909328690941,0.3238390460360719,0.58,0.1933863848502142,A,A,0.8707650278066146,0.1292349721933854,2.6038699651141104,0.6961300348858894
1597,1.0,0.39856386225639395,0.33060065557571117,0.59,0.19334638713435595,A,A,0.8709733189289189,0.12902668107108095,2.604796065355915,0.6952039346440848
1598,1.0,0.4286356691435742,0.33729464901995404,0.59,0.19330201985943773,A,A,0.7425314154157507,0.2574685845842493,2.1795837345298095,1.1204162654701908
1599,1.0,0.4572038856863955,0.3439217025297545,0.6,0.1932514025035562,A,A,0.8724306420659768,0.12756935793402338,2.611311478546751,0.688688521453249
1600,1.0,0.48434369140207567,0.350482485504457,0.61,0.19319736118609404,A,A,0.7915600634093505,0.2084399365906496,2.317177418077837,0.982822581922163
1601,-0.5,0.43512650683197185,0.34197766064941243,0.6,0.19314955730734798,B,A,0.8728222216565891,0.12717777834341093,2.6130729786507767,0.6869270213492232
1602,-0.5,0.3883701814903732,0.3335578840429183,0.6,0.19310589981531764,B,A,0.8725702010411115,0.1274297989588886,2.6119387469610524,0.6880612530389476
1603,-0.5,0.3439516724158545,0.3252223052024891,0.6,0.19306800667450152,B,A,0.8723188828892852,0.12768111711071475,2.610809582741521,0.6891904172584791
1604,-0.5,0.3017540887950617,0.31697008215046424,0.59,0.19303352386468112,B,A,0.8720683130243362,0.12793168697566393,2.609685667756948,0.6903143322430518
1605,1.0,0.3366663843553086,0.3238003813289596,0.6,0.19299262726125177,A,A,0.871818535996821,0.12818146400317895,2.6085671769288212,0.6914328230711787
1606,1.0,0.36983306513754316,0.33056237751567,0.61,0.19294679374216683,A,A,0.8720253954989958,0.1279746045010041,2.6094933524321027,0.6905066475678973
1607,1.0,0.40134141188066597,0.33725675374051334,0.62,0.192897281511769,A,A,0.6182143844530071,0.381785615546993,1.8909880312453016,1.4090119687546983
1608,1.0,0.4312743412866326,0.34388418620310823,0.63,0.1928449281251143,A,A,0.872429510470133,0.12757048952986705,2.6113063948173814,0.6886936051826188
1609,1.0,0.45971062422230097,0.35044534434107716,0.63,0.1927903248861837,A,A,0.8736393705966087,0.12636062940339132,2.6167638570475287,0.683236142952471
1610,1.0,0.4867250930111859,0.3569408908976664,0.63,0.19273121668645685,A,A,0.8738323171662966,0.1261676828337034,2.617638331059239,0.6823616689407607
1611,1.0,0.5123888383606265,0.36337148198868974,0.63,0.19266879373675405,A,A,0.7937734716220068,0.20622652837799318,2.3239114516909534,0.9760885483090462
1612,-0.5,0.4617693964425952,0.35473776716880284,0.62,0.19261053075960016,B,A,0.8742092124030729,0.1257907875969271,2.619349804716695,0.6806501952833048
1613,1.0,0.4886809266204654,0.3611903894971148,0.62,0.19255024183894484,A,A,0.8739579507025189,0.126042049297481,2.6182083436564008,0.6817916563435993
1614,1.0,0.5142468802894421,0.3675784856021437,0.63,0.19248449117520056,A,A,0.87414591909634,0.12585408090366001,2.6190620847123496,0.6809379152876504
1615,1.0,0.5385345362749699,0.37390270074612225,0.64,0.19241734021671145,A,A,0.8743309474397712,0.1256690525602288,2.619903538945179,0.6800964610548209
1616,1.0,0.5616078094612215,0.38016367373866106,0.65,0.19234706017868286,A,A,0.8745130800426426,0.12548691995735736,2.6207328609105347,0.6792671390894655
1617,1.0,0.5835274189881604,0.38636203700127447,0.65,0.1922729120790351,A,A,0.8746923608961389,0.12530763910386114,2.6215502052170248,0.6784497947829753
1618,1.0,0.6043510480387524,0.3924984166312617,0.65,0.19220041182652642,A,A,0.817165790566479,0.1828342094335209,2.398631108735368,0.901368891264632
1619,-0.5,0.5491334956368147,0.3835734324649491,0.64,0.1921307936628122,A,B,0.8760110534093954,0.12398894659060453,2.6275931438352975,0.6724068561647027
